"('Key.esc', 17.546247348, 'released')","('Key.enter', 17.921577497, 'pressed')","('Key.enter', 17.989236657, 'released')","('.', 18.552235285, 'pressed')","('.', 18.620280854, 'released')","('t', 19.028326276, 'pressed')","('t', 19.096248753, 'released')","('i', 19.300982103, 'pressed')","('i', 19.373252609, 'released')","('e', 19.684260915, 'pressed')","('e', 19.772231893, 'released')","('5', 20.033153824, 'pressed')","('5', 20.121207673, 'released')","('Key.caps_lock', 20.635764374, 'pressed')","('Key.caps_lock', 20.635776671, 'released')","('R', 20.857118547, 'pressed')","('R', 20.929172018, 'released')","('Key.caps_lock', 21.116285147, 'pressed')","('Key.caps_lock', 21.116303243, 'released')","('o', 21.574041807, 'pressed')","('o', 21.65013198, 'released')","('a', 21.792066671, 'pressed')","('a', 21.868112761, 'released')","('n', 22.045210745, 'pressed')","('n', 22.113070956, 'released')","('l', 22.584608893, 'pressed')","('l', 22.645120993, 'released')","('e', 22.833547988, 'pressed')","('e', 22.897837342, 'released')","('Key.esc', 23.369192002, 'pressed')"
"('Key.esc', 23.450998611, 'released')","('Key.enter', 23.896811668, 'pressed')","('Key.enter', 23.960945128, 'released')","('.', 25.546933967, 'pressed')","('.', 25.614836338, 'released')","('t', 25.976877733, 'pressed')","('t', 26.048930977, 'released')","('i', 26.264919385, 'pressed')","('i', 26.32892803, 'released')","('e', 26.728838756, 'pressed')","('e', 26.808865555, 'released')","('5', 27.33461671, 'pressed')","('5', 27.410800158, 'released')","('Key.caps_lock', 27.93567285, 'pressed')","('Key.caps_lock', 27.935901026, 'released')","('R', 28.157625525, 'pressed')","('R', 28.229821855, 'released')","('Key.caps_lock', 28.341894688, 'pressed')","('Key.caps_lock', 28.341907979, 'released')","('o', 28.826486997, 'pressed')","('o', 28.898761176, 'released')","('a', 29.123568806, 'pressed')","('a', 29.19985667, 'released')","('n', 29.577005406, 'pressed')","('n', 29.648725067, 'released')","('l', 30.024682216, 'pressed')","('l', 30.092705211, 'released')","('e', 30.286708403, 'pressed')","('e', 30.362733229, 'released')","('Key.esc', 30.850578393, 'pressed')"
"('Key.esc', 8.827949112, 'released')","('Key.enter', 9.114980711, 'pressed')","('Key.enter', 9.18289302, 'released')","('.', 9.600002009, 'pressed')","('.', 9.672017572, 'released')","('t', 10.037891432, 'pressed')","('t', 10.097736482, 'released')","('i', 10.369902213, 'pressed')","('i', 10.437835126, 'released')","('e', 10.710877949, 'pressed')","('e', 10.790907357, 'released')","('5', 11.285865419, 'pressed')","('5', 11.361655826, 'released')","('Key.caps_lock', 11.938418971, 'pressed')","('Key.caps_lock', 11.938488554, 'released')","('R', 12.185240845, 'pressed')","('R', 12.261818227, 'released')","('Key.caps_lock', 12.402939865, 'pressed')","('Key.caps_lock', 12.402954032, 'released')","('o', 12.992734361, 'pressed')","('o', 13.056738089, 'released')","('a', 13.28471828, 'pressed')","('a', 13.368565899, 'released')","('n', 13.636634817, 'pressed')","('n', 13.70076259, 'released')","('l', 14.206723447, 'pressed')","('l', 14.282706343, 'released')","('e', 14.398488419, 'pressed')","('e', 14.466680978, 'released')","('Key.esc', 15.045524863, 'pressed')"
"('Key.esc', 15.149629072, 'released')","('Key.enter', 15.433815224, 'pressed')","('Key.enter', 15.509604737, 'released')","('.', 15.933592857, 'pressed')","('.', 16.009606106, 'released')","('t', 16.378512542, 'pressed')","('t', 16.446584919, 'released')","('i', 16.729648342, 'pressed')","('i', 16.79757, 'released')","('e', 17.015458005, 'pressed')","('e', 17.091559761, 'released')","('5', 17.401687265, 'pressed')","('5', 17.469510739, 'released')","('Key.caps_lock', 17.875878736, 'pressed')","('Key.caps_lock', 17.875889703, 'released')","('R', 18.104583778, 'pressed')","('R', 18.181082773, 'released')","('Key.caps_lock', 18.336367525, 'pressed')","('Key.caps_lock', 18.336375157, 'released')","('o', 18.805496004, 'pressed')","('o', 18.873485359, 'released')","('a', 19.098242668, 'pressed')","('a', 19.182202483, 'released')","('n', 19.409390092, 'pressed')","('n', 19.473398816, 'released')","('l', 19.749301526, 'pressed')","('l', 19.821466667, 'released')","('e', 20.059412659, 'pressed')","('e', 20.135403444, 'released')","('Key.esc', 20.585403972, 'pressed')"
"('Key.esc', 20.665294164, 'released')","('Key.enter', 21.059239797, 'pressed')","('Key.enter', 21.135240541, 'released')","('.', 21.491250201, 'pressed')","('.', 21.567289392, 'released')","('t', 22.032050945, 'pressed')","('t', 22.108167504, 'released')","('i', 22.400188877, 'pressed')","('i', 22.472363723, 'released')","('e', 22.693266499, 'pressed')","('e', 22.765269323, 'released')","('5', 23.034250762, 'pressed')","('5', 23.10619731, 'released')","('Key.caps_lock', 23.668963457, 'pressed')","('Key.caps_lock', 23.669003846, 'released')","('R', 23.914171091, 'pressed')","('R', 23.986284096, 'released')","('Key.caps_lock', 24.155393914, 'pressed')","('Key.caps_lock', 24.155400755, 'released')","('o', 24.650218076, 'pressed')","('o', 24.726154233, 'released')","('a', 24.865033909, 'pressed')","('a', 24.936722712, 'released')","('n', 25.123587161, 'pressed')","('n', 25.19549195, 'released')","('l', 25.650465591, 'pressed')","('l', 25.723084915, 'released')","('e', 26.031092968, 'pressed')","('e', 26.099099406, 'released')","('Key.esc', 26.851943712, 'pressed')"
"('Key.esc', 26.951972862, 'released')","('Key.enter', 27.10996117, 'pressed')","('Key.enter', 27.189943856, 'released')","('.', 27.540957729, 'pressed')","('.', 27.608984274, 'released')","('t', 27.966927563, 'pressed')","('t', 28.030975811, 'released')","('i', 28.411961863, 'pressed')","('i', 28.479970099, 'released')","('e', 28.87989076, 'pressed')","('e', 28.955917899, 'released')","('5', 29.688909474, 'pressed')","('5', 29.760899866, 'released')","('Key.caps_lock', 30.100686302, 'pressed')","('Key.caps_lock', 30.100698199, 'released')","('R', 30.392819444, 'pressed')","('R', 30.452861341, 'released')","('Key.caps_lock', 30.596145986, 'pressed')","('Key.caps_lock', 30.596160822, 'released')","('o', 31.10872817, 'pressed')","('o', 31.184826113, 'released')","('a', 31.36109145, 'pressed')","('a', 31.434821503, 'released')","('n', 31.682969805, 'pressed')","('n', 31.754868019, 'released')","('l', 32.136774173, 'pressed')","('l', 32.212866723, 'released')","('e', 32.378297015, 'pressed')","('e', 32.453763072, 'released')","('Key.esc', 33.228645245, 'pressed')"
"('Key.esc', 33.340611533, 'released')","('Key.enter', 33.567782851, 'pressed')","('Key.enter', 33.63974198, 'released')","('.', 34.0626223, 'pressed')","('.', 34.138725624, 'released')","('t', 34.534601094, 'pressed')","('t', 34.606625532, 'released')","('i', 34.821613783, 'pressed')","('i', 34.889642829, 'released')","('e', 35.102623412, 'pressed')","('e', 35.178609501, 'released')","('5', 35.760626062, 'pressed')","('5', 35.832579429, 'released')","('Key.caps_lock', 36.142379474, 'pressed')","('Key.caps_lock', 36.142466143, 'released')","('R', 36.377424953, 'pressed')","('R', 36.441551213, 'released')","('Key.caps_lock', 36.596203796, 'pressed')","('Key.caps_lock', 36.596215951, 'released')","('o', 37.031545942, 'pressed')","('o', 37.099560023, 'released')","('a', 37.257339057, 'pressed')","('a', 37.333517542, 'released')","('n', 37.525359838, 'pressed')","('n', 37.589537092, 'released')","('l', 37.922551057, 'pressed')","('l', 37.998456656, 'released')","('e', 38.135418058, 'pressed')","('e', 38.207397913, 'released')","('Key.esc', 38.821253895, 'pressed')"
"('Key.esc', 38.90934965, 'released')","('Key.enter', 39.276268442, 'pressed')","('Key.enter', 39.34839219, 'released')","('.', 39.763250338, 'pressed')","('.', 39.831348849, 'released')","('t', 40.250002171, 'pressed')","('t', 40.309942373, 'released')","('i', 40.582285579, 'pressed')","('i', 40.650332075, 'released')","('e', 40.885291447, 'pressed')","('e', 40.957230113, 'released')","('5', 41.265322282, 'pressed')","('5', 41.337297344, 'released')","('Key.caps_lock', 41.667282244, 'pressed')","('Key.caps_lock', 41.667293882, 'released')","('R', 42.09722986, 'pressed')","('R', 42.161259882, 'released')","('Key.caps_lock', 42.298084158, 'pressed')","('Key.caps_lock', 42.298096346, 'released')","('o', 42.810167218, 'pressed')","('o', 42.886226463, 'released')","('a', 43.061978891, 'pressed')","('a', 43.131211782, 'released')","('n', 43.352137345, 'pressed')","('n', 43.416153121, 'released')","('l', 43.781180535, 'pressed')","('l', 43.853174694, 'released')","('e', 44.017021048, 'pressed')","('e', 44.085155301, 'released')","('Key.esc', 44.56214616, 'pressed')"
"('Key.esc', 44.645095228, 'released')","('Key.enter', 44.996057328, 'pressed')","('Key.enter', 45.068071484, 'released')","('.', 45.664065941, 'pressed')","('.', 45.732066274, 'released')","('t', 46.088031939, 'pressed')","('t', 46.144048996, 'released')","('i', 46.355171471, 'pressed')","('i', 46.419032282, 'released')","('e', 46.683090922, 'pressed')","('e', 46.750880602, 'released')","('5', 47.360978883, 'pressed')","('5', 47.428979599, 'released')","('Key.caps_lock', 47.879552112, 'pressed')","('Key.caps_lock', 47.879564186, 'released')","('R', 48.183029094, 'pressed')","('R', 48.250633559, 'released')","('Key.caps_lock', 48.406662482, 'pressed')","('Key.caps_lock', 48.406674086, 'released')","('o', 48.957781953, 'pressed')","('o', 49.029901915, 'released')","('a', 49.196820975, 'pressed')","('a', 49.268874774, 'released')","('n', 49.449665944, 'pressed')","('n', 49.509870853, 'released')","('l', 49.895990432, 'pressed')","('l', 49.963841925, 'released')","('e', 50.092812607, 'pressed')","('e', 50.160848395, 'released')","('Key.esc', 50.730729993, 'pressed')"
"('Key.esc', 50.822796807, 'released')","('Key.enter', 51.131758955, 'pressed')","('Key.enter', 51.211770765, 'released')","('.', 51.617840788, 'pressed')","('.', 51.685766983, 'released')","('t', 52.088696414, 'pressed')","('t', 52.160739571, 'released')","('i', 52.456943661, 'pressed')","('i', 52.532767994, 'released')","('e', 52.748746411, 'pressed')","('e', 52.828658487, 'released')","('5', 53.124691845, 'pressed')","('5', 53.200756016, 'released')","('Key.caps_lock', 53.554339269, 'pressed')","('Key.caps_lock', 53.554350691, 'released')","('R', 53.877595713, 'pressed')","('R', 53.941597373, 'released')","('Key.caps_lock', 54.114001391, 'pressed')","('Key.caps_lock', 54.114018237, 'released')","('o', 54.581413389, 'pressed')","('o', 54.665607994, 'released')","('a', 54.79366188, 'pressed')","('a', 54.869622734, 'released')","('n', 55.070369687, 'pressed')","('n', 55.138507821, 'released')","('l', 55.436360508, 'pressed')","('l', 55.50435851, 'released')","('e', 55.658536137, 'pressed')","('e', 55.726487424, 'released')","('Key.esc', 56.303426461, 'pressed')"
